friday_week,source_date,price,instrument_id,raw_symbol,expiration,days_to_expiry,open_interest_x,contract_rank,log_ret_1d,log_ret_5d,log_ret_20d,vol_20d,vol_60d,roll_changed,fx_source_date,brl_per_usd,fx_log_ret_1d,fx_log_ret_5d,fx_log_ret_20d,fx_vol_20d,fx_vol_60d,market_name,position_date,open_interest_y,noncommercial_long,noncommercial_short,noncommercial_spreading,commercial_long,commercial_short,nonreportable_long,nonreportable_short,release_date,spec_net,comm_net,spec_net_pct_oi,comm_net_pct_oi,spec_z_26w,spec_z_52w,comm_z_26w,comm_z_52w,curve_source_date,rank1_price,rank1_dte,rank1_oi,rank2_price,rank2_dte,rank2_oi,rank3_price,rank3_dte,rank3_oi,rank4_price,rank4_dte,rank4_oi,rank5_price,rank5_dte,rank5_oi,rank6_price,rank6_dte,rank6_oi,cm_1m_price,cm_3m_price,cm_6m_price,spread_1_2,spread_1_3,spread_3_6,basis_cm1_spotproxy,curve_slope_1_6,curve_curvature_1_3_6,rank1_price_ret_5d,rank1_price_ret_20d,cm_3m_price_ret_5d,cm_3m_price_ret_20d,cm_6m_price_ret_5d,cm_6m_price_ret_20d,curve_slope_1_6_ret_5d,curve_slope_1_6_ret_20d,curve_curvature_1_3_6_ret_5d,curve_curvature_1_3_6_ret_20d,weather_source_date,weather_tavg_c,weather_tmax_c,weather_tmin_c,weather_precip_mm,weather_rain_mm,rain_30d,rain_7d,rain_anom_30d,tavg_anom_30d,tmin_anom_30d,rain_ratio_30d,frost_7d_flag,heat_7d_flag,fcst_rain_1_7d,fcst_rain_8_14d,fcst_rain_1_14d,fcst_tavg_1_7d,fcst_tavg_8_14d,fcst_tmin_1_7d,fcst_tmax_1_7d,fcst_cold_flag_1_7d,fcst_heat_flag_1_7d,spot_proxy_price,price_lag_1,price_lag_4,price_lag_13,price_lag_26,brl_per_usd_lag_1,brl_per_usd_lag_4,brl_per_usd_lag_13,brl_per_usd_lag_26,spec_net_lag_1,spec_net_lag_4,spec_net_lag_13,spec_net_lag_26,comm_net_lag_1,comm_net_lag_4,comm_net_lag_13,comm_net_lag_26,spec_net_pct_oi_lag_1,spec_net_pct_oi_lag_4,spec_net_pct_oi_lag_13,spec_net_pct_oi_lag_26,comm_net_pct_oi_lag_1,comm_net_pct_oi_lag_4,comm_net_pct_oi_lag_13,comm_net_pct_oi_lag_26,rain_30d_lag_1,rain_30d_lag_4,rain_30d_lag_13,rain_30d_lag_26,rain_7d_lag_1,rain_7d_lag_4,rain_7d_lag_13,rain_7d_lag_26,tavg_anom_30d_lag_1,tavg_anom_30d_lag_4,tavg_anom_30d_lag_13,tavg_anom_30d_lag_26,tmin_anom_30d_lag_1,tmin_anom_30d_lag_4,tmin_anom_30d_lag_13,tmin_anom_30d_lag_26,rain_ratio_30d_lag_1,rain_ratio_30d_lag_4,rain_ratio_30d_lag_13,rain_ratio_30d_lag_26,rank1_price_lag_1,rank1_price_lag_4,rank1_price_lag_13,rank1_price_lag_26,cm_3m_price_lag_1,cm_3m_price_lag_4,cm_3m_price_lag_13,cm_3m_price_lag_26,cm_6m_price_lag_1,cm_6m_price_lag_4,cm_6m_price_lag_13,cm_6m_price_lag_26,curve_slope_1_6_lag_1,curve_slope_1_6_lag_4,curve_slope_1_6_lag_13,curve_slope_1_6_lag_26,curve_curvature_1_3_6_lag_1,curve_curvature_1_3_6_lag_4,curve_curvature_1_3_6_lag_13,curve_curvature_1_3_6_lag_26,spot_proxy_price_lag_1,spot_proxy_price_lag_4,spot_proxy_price_lag_13,spot_proxy_price_lag_26,price_brl_per_usd_interaction,price_spec_net_interaction,price_rain_30d_interaction,rank1_price_brl_per_usd_interaction,rank1_price_spec_net_interaction,cm_3m_price_cm_6m_price_interaction,target_ret_1w,target_ret_4w,target_ret_13w,target_ret_26w
2010-05-21,2010-05-21,132.4,0,KC_LOCAL,2011-05-21,365,,1,0.005680757560589472,-0.013876089886066163,0.004542021434500986,0.014623532102648544,0.01266800209673085,False,2010-05-21,1.8702,0.0017660757580645525,0.04053908797665576,0.059822890032930814,0.013321259950427837,0.009401197980964483,COFFEE C - ICE FUTURES U.S. ,2010-05-18,133675,35034,22248,21068,35034,22248,7483,7768,2010-05-21,12786,12786,0.09564989713858238,0.09564989713858238,-0.795538428673259,-0.9890915967006875,-0.795538428673259,-0.9890915967006875,2010-05-21,132.4,365,,,,,,,,,,,,,,,,,132.4,132.4,132.4,,,0.0,0.0,0.0,0.0,-0.013876089886066163,0.004542021434500986,-0.013876089886066163,0.004542021434500986,-0.013876089886066163,0.004542021434500986,,,,,2010-05-21,16.8,24.7,10.6,0.0,0.0,23.5,5.800000000000029,-3.3190476190476166,0.5798412698412697,-0.02190476190476171,0.8762428977272728,0.0,0.0,,,,,,,,,,132.4,134.25,131.8,134.75,134.6,1.7959,1.7616,1.8108,1.7348,11422.0,7510.0,15556.0,23911.0,11422.0,7510.0,15556.0,23911.0,0.08359008511229994,0.05608621294837231,0.12409952852390488,0.21017518261007145,0.08359008511229994,0.05608621294837231,0.12409952852390488,0.21017518261007145,19.2,79.8,124.1,190.40000000000003,15.700000000000028,0.40000000000002844,16.60000000000003,16.100000000000016,0.6069841269841272,-0.5941197691197685,0.4613636363636365,0.2865079365079367,-0.06857142857142838,-0.7680735930735931,0.09939393939393935,0.655079365079365,0.5516486523464222,0.8531007034431692,0.5680815647107782,1.0904330751609035,134.25,131.8,134.75,134.6,134.25,131.8,134.75,134.6,134.25,131.8,134.75,134.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.25,131.8,134.75,134.6,247.61448000000001,1692866.4000000001,3111.4,247.61448000000001,1692866.4000000001,17529.760000000002,0.013876089886066187,0.19090745229787157,0.315703454357437,0.46056534627669204
2010-05-28,2010-05-28,134.25,0,KC_LOCAL,2011-05-28,365,,1,-0.00371747640013242,0.013876089886066187,-0.0070514302198896135,0.013401634605140015,0.012500728863017122,False,2010-05-28,1.8221,-0.005418584178242589,-0.02605569494551343,0.051983887183421514,0.014198210517640916,0.009758269399044115,COFFEE C - ICE FUTURES U.S. ,2010-05-25,138973,35868,26787,21197,35868,26787,7701,8981,2010-05-28,9081,9081,0.06534362789894439,0.06534362789894439,-1.0998231478149856,-1.3495410802073446,-1.0998231478149856,-1.3495410802073446,2010-05-28,134.25,365,,,,,,,,,,,,,,,,,134.25,134.25,134.25,,,0.0,0.0,0.0,0.0,0.013876089886066187,-0.0070514302198896135,0.013876089886066187,-0.0070514302198896135,0.013876089886066187,-0.0070514302198896135,,,,,2010-05-28,18.2,23.5,13.8,0.2,0.2,24.5,1.0000000000000284,4.709523809523812,0.31634920634920616,0.010476190476190616,1.2379692011549568,0.0,0.0,,,,,,,,,,134.25,132.4,135.2,129.05,137.95,1.8702,1.7298,1.8102,1.7435,12786.0,3290.0,13747.0,22641.0,12786.0,3290.0,13747.0,22641.0,0.09564989713858238,0.023769100169779286,0.11187428283107773,0.21060415794614204,0.09564989713858238,0.023769100169779286,0.11187428283107773,0.21060415794614204,23.5,57.8,115.6,117.90000000000002,5.800000000000029,2.0000000000000284,50.800000000000026,3.600000000000014,0.5798412698412697,-0.2579076479076475,0.9166666666666666,0.9412698412698414,-0.02190476190476171,-0.616940836940837,0.347878787878788,0.7096825396825396,0.8762428977272728,0.798509649600201,0.5624308903533991,0.6262393767705384,132.4,135.2,129.05,137.95,132.4,135.2,129.05,137.95,132.4,135.2,129.05,137.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.4,135.2,129.05,137.95,244.616925,1219124.25,3289.125,244.616925,1219124.25,18023.0625,-0.0037313476128581356,0.21829007902778105,0.27672844516893874,0.40930626269780584
2010-06-04,2010-06-04,133.75,0,KC_LOCAL,2011-06-04,365,,1,-0.01373698973017922,-0.0037313476128581356,0.0056232575543622605,0.011308887625497265,0.01273088568050686,False,2010-06-04,1.8393,0.002122623051839167,0.003976798202676204,0.0026130996414151226,0.012166946575018737,0.00978716399431541,COFFEE C - ICE FUTURES U.S. ,2010-06-01,137543,37516,22660,22443,37516,22660,7810,8707,2010-06-04,14856,14856,0.10800985873508648,0.10800985873508648,-0.5002010618456123,-0.739248820874659,-0.5002010618456123,-0.739248820874659,2010-06-04,133.75,365,,,,,,,,,,,,,,,,,133.75,133.75,133.75,,,0.0,0.0,0.0,0.0,-0.0037313476128581356,0.0056232575543622605,-0.0037313476128581356,0.0056232575543622605,-0.0037313476128581356,0.0056232575543622605,,,,,2010-06-04,17.9,23.7,13.8,0.0,0.0,30.5,8.000000000000028,12.33809523809524,-0.20920634920634948,-0.1606349206349204,1.6793392763502886,0.0,0.0,,,,,,,,,,133.75,134.25,133.0,128.0,141.1,1.8221,1.8335,1.7816,1.7123,9081.0,11092.0,10136.0,26520.0,9081.0,11092.0,10136.0,26520.0,0.06534362789894439,0.08218609682725508,0.08364692678418169,0.23638681154123845,0.06534362789894439,0.08218609682725508,0.08364692678418169,0.23638681154123845,24.5,3.5,251.0,158.0,1.0000000000000284,0.0,145.80000000000004,72.9,0.31634920634920616,0.2574603174603177,0.5092424242424242,0.7663492063492062,0.010476190476190616,-0.6136507936507934,0.46409090909090944,0.9317460317460318,1.2379692011549568,0.07184048480109471,1.2633553730353015,0.7934761813659843,134.25,133.0,128.0,141.1,134.25,133.0,128.0,141.1,134.25,133.0,128.0,141.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.25,133.0,128.0,141.1,246.006375,1986990.0,4079.375,246.006375,1986990.0,17889.0625,0.08041646959154847,0.1934740887444297,0.32465367305604914,0.42459558970674044
2010-06-11,2010-06-11,144.95,0,KC_LOCAL,2011-06-11,365,,1,0.05640792953953959,0.08041646959154847,0.07668512197869025,0.016248519643465263,0.014495466104036353,False,2010-06-11,1.8117,-0.003306334637087909,-0.015119433454786621,0.02164900707763055,0.011350934088286158,0.010113946193829937,COFFEE C - ICE FUTURES U.S. ,2010-06-08,139955,38222,26006,24071,38222,26006,9795,8913,2010-06-11,12216,12216,0.08728519881390447,0.08728519881390447,-0.7102004377516736,-0.9833573291139761,-0.7102004377516736,-0.9833573291139761,2010-06-11,144.95,365,,,,,,,,,,,,,,,,,144.95,144.95,144.95,,,0.0,0.0,0.0,0.0,0.08041646959154847,0.07668512197869025,0.08041646959154847,0.07668512197869025,0.08041646959154847,0.07668512197869025,,,,,2010-06-11,18.7,25.3,13.3,0.0,0.0,15.200000000000001,0.40000000000002844,-1.7476190476190456,-0.5861904761904764,-0.7946031746031745,0.8968811463894352,0.0,0.0,,,,,,,,,,144.95,133.75,134.25,130.15,142.6,1.8393,1.7959,1.7629,1.7513,14856.0,11422.0,10566.0,31029.0,14856.0,11422.0,10566.0,31029.0,0.10800985873508648,0.08359008511229994,0.08415770609318997,0.2583016307740974,0.10800985873508648,0.08359008511229994,0.08415770609318997,0.2583016307740974,30.5,19.2,228.1,349.8,8.000000000000028,15.700000000000028,8.700000000000028,247.8,-0.20920634920634948,0.6069841269841272,0.6448484848484849,0.5036507936507936,-0.1606349206349204,-0.06857142857142838,0.6360606060606064,0.8246031746031747,1.6793392763502886,0.5516486523464222,1.2245784426169501,1.5896559186323307,133.75,134.25,130.15,142.6,133.75,134.25,130.15,142.6,133.75,134.25,130.15,142.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.75,134.25,130.15,142.6,262.605915,1770709.2,2203.24,262.605915,1770709.2,21010.502499999995,0.10034624043311494,0.1062569747048635,0.26138201131233846,0.3676186370974879
2010-06-18,2010-06-18,160.25,0,KC_LOCAL,2011-06-18,365,,1,0.024638011896929216,0.10034624043311494,0.19090745229787157,0.020395980990160833,0.016504586604204126,False,2010-06-18,1.7753,-0.0031494317692079598,-0.020296208269213176,-0.050309878530529865,0.0083143045138398,0.00990807646488626,COFFEE C - ICE FUTURES U.S. ,2010-06-15,151217,46063,18349,27892,46063,18349,12083,11005,2010-06-18,27714,27714,0.18327304469735545,0.18327304469735545,0.6996738147043936,0.32514736677480816,0.6996738147043936,0.32514736677480816,2010-06-18,160.25,365,,,,,,,,,,,,,,,,,160.25,160.25,160.25,,,0.0,0.0,0.0,0.0,0.10034624043311494,0.19090745229787157,0.10034624043311494,0.19090745229787157,0.10034624043311494,0.19090745229787157,,,,,2010-06-18,17.4,26.6,8.3,0.0,0.0,11.0,0.0,-1.1619047619047602,-1.0749206349206355,-1.2841269841269842,0.904463586530932,0.0,0.0,,,,,,,,,,160.25,144.95,132.4,130.3,144.35,1.8117,1.8702,1.7946,1.7871,12216.0,12786.0,9450.0,36801.0,12216.0,12786.0,9450.0,36801.0,0.08728519881390447,0.09564989713858238,0.07688990504706963,0.28819452601902973,0.08728519881390447,0.09564989713858238,0.07688990504706963,0.28819452601902973,15.200000000000001,23.5,267.7,372.6,0.40000000000002844,5.800000000000029,47.30000000000003,46.50000000000003,-0.5861904761904764,0.5798412698412697,0.45848484848484844,0.0957142857142858,-0.7946031746031745,-0.02190476190476171,0.5648484848484848,0.4207936507936508,0.8968811463894352,0.8762428977272728,1.4306118978793694,1.5333934310574588,144.95,132.4,130.3,144.35,144.95,132.4,130.3,144.35,144.95,132.4,130.3,144.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.95,132.4,130.3,144.35,284.491825,4441168.5,1762.75,284.491825,4441168.5,25680.0625,0.04125871661597564,0.027997521674591894,0.15890867621919835,0.3404758006876679
2010-06-25,2010-06-25,167.0,0,KC_LOCAL,2011-06-25,365,,1,0.0014981276210219918,0.04125871661597564,0.21829007902778105,0.022702573931673558,0.01724847315337852,False,2010-06-25,1.7773,-0.00706439358650814,0.0011259360531941118,-0.030312907468129452,0.006841688658117095,0.00983060550784085,COFFEE C - ICE FUTURES U.S. ,2010-06-22,161586,51591,16172,28944,51591,16172,11526,8504,2010-06-25,35419,35419,0.21919596994789153,0.21919596994789153,1.338170402407285,0.7916790173372118,1.338170402407285,0.7916790173372118,2010-06-25,167.0,365,,,,,,,,,,,,,,,,,167.0,167.0,167.0,,,0.0,0.0,0.0,0.0,0.04125871661597564,0.21829007902778105,0.04125871661597564,0.21829007902778105,0.04125871661597564,0.21829007902778105,,,,,2010-06-25,19.0,25.2,12.9,0.0,0.0,8.600000000000001,0.0,-0.9142857142857125,-1.147460317460318,-1.695873015873016,0.9039039039039041,0.0,0.0,,,,,,,,,,167.0,160.25,134.25,135.85,139.8,1.7753,1.8221,1.8223,1.7519,27714.0,9081.0,13125.0,35990.0,27714.0,9081.0,13125.0,35990.0,0.18327304469735545,0.06534362789894439,0.10467592334133523,0.27678866696916793,0.18327304469735545,0.06534362789894439,0.10467592334133523,0.27678866696916793,11.0,24.5,262.4,428.6,0.0,1.0000000000000284,18.400000000000027,58.00000000000003,-1.0749206349206355,0.31634920634920616,0.3657575757575759,-0.4776190476190473,-1.2841269841269842,0.010476190476190616,0.5048484848484845,-0.021746031746031846,0.904463586530932,1.2379692011549568,1.4082747853239657,1.7455878360032584,160.25,134.25,135.85,139.8,160.25,134.25,135.85,139.8,160.25,134.25,135.85,139.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.25,134.25,135.85,139.8,296.8091,5914973.0,1436.2000000000003,296.8091,5914973.0,27889.0,-0.028547337896209543,-0.006006024060211922,0.07829082856612987,0.34867295335835274
2010-07-02,2010-07-02,162.3,0,KC_LOCAL,2011-07-02,365,,1,-0.023745407900802176,-0.028547337896209543,0.1934740887444297,0.02473629913927769,0.017608694017009374,False,2010-07-02,1.7777,-0.012355153671208378,0.0002250351626937095,-0.03406467050811213,0.007742955862134598,0.010000054342313361,COFFEE C - ICE FUTURES U.S. ,2010-06-29,165410,53040,15837,30446,53040,15837,10352,6991,2010-07-02,37203,37203,0.22491385043225923,0.22491385043225923,1.4692557393030956,0.8389599195977937,1.4692557393030956,0.8389599195977937,2010-07-02,162.3,365,,,,,,,,,,,,,,,,,162.3,162.3,162.3,,,0.0,0.0,0.0,0.0,-0.028547337896209543,0.1934740887444297,-0.028547337896209543,0.1934740887444297,-0.028547337896209543,0.1934740887444297,,,,,2010-07-02,17.0,24.8,10.8,0.0,0.0,1.5,0.0,-6.014285714285712,-1.1820634920634925,-2.061269841269841,0.19961977186311788,0.0,0.0,,,,,,,,,,162.3,167.0,133.75,137.4,135.93,1.7773,1.8393,1.7693,1.7404,35419.0,14856.0,20830.0,30620.0,35419.0,14856.0,20830.0,30620.0,0.21919596994789153,0.10800985873508648,0.1606571285334156,0.245079598844236,0.21919596994789153,0.10800985873508648,0.1606571285334156,0.245079598844236,8.600000000000001,30.5,156.0,503.5,0.0,8.000000000000028,42.40000000000003,118.50000000000003,-1.147460317460318,-0.20920634920634948,0.4451515151515155,-0.7290109890109887,-1.695873015873016,-0.1606349206349204,0.4118181818181815,-0.06029359529359534,0.9039039039039041,1.6793392763502886,1.0117029743831618,1.992990311590404,167.0,133.75,137.4,135.93,167.0,133.75,137.4,135.93,167.0,133.75,137.4,135.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,133.75,137.4,135.93,288.52071,6038046.9,243.45000000000002,288.52071,6038046.9,26341.290000000005,-0.006800644448017773,0.08274061488327906,0.10960289036882216,0.3932736150252703
2010-07-09,2010-07-09,161.2,0,KC_LOCAL,2011-07-09,365,,1,0.00966191091173689,-0.01752542933458281,0.0656971739196802,0.02533498582099636,0.019200527527265705,False,2010-07-09,1.7564,-0.0045444295432222346,-0.012054134241077362,-0.0309993712944029,0.006160380703617762,0.009895233670627994,COFFEE C - ICE FUTURES U.S. ,2010-07-06,165787,53011,14519,29586,53011,14519,9643,6640,2010-07-09,38492,38492,0.23217743248867523,0.23217743248867523,1.5534947398893264,0.9021511837147207,1.5534947398893264,0.9021511837147207,2010-07-09,161.2,365,,,,,,,,,,,,,,,,,161.2,161.2,161.2,,,0.0,0.0,0.0,0.0,-0.01752542933458281,0.0656971739196802,-0.01752542933458281,0.0656971739196802,-0.01752542933458281,0.0656971739196802,,,,,2010-07-09,18.8,25.0,13.2,0.0,0.0,0.0,0.0,-4.138095238095235,-0.6980952380952385,-1.6561904761904762,0.0,0.0,0.0,,,,,,,,,,161.2,162.3,144.95,132.7,145.35,1.7777,1.8117,1.7722,1.7382,37203.0,12216.0,21817.0,27550.0,37203.0,12216.0,21817.0,27550.0,0.22491385043225923,0.08728519881390447,0.16658013285485226,0.21678915975511875,0.22491385043225923,0.08728519881390447,0.16658013285485226,0.21678915975511875,1.5,15.200000000000001,141.3,263.5,0.0,0.40000000000002844,33.20000000000003,33.200000000000024,-1.1820634920634925,-0.5861904761904764,-0.21118326118326097,-0.06372238872238836,-2.061269841269841,-0.7946031746031745,-0.23279220779220838,-0.06506993006993025,0.19961977186311788,0.8968811463894352,0.9848056505118588,1.0054329992459479,162.3,144.95,132.7,145.35,162.3,144.95,132.7,145.35,162.3,144.95,132.7,145.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.3,144.95,132.7,145.35,283.13167999999996,6204910.399999999,0.0,283.13167999999996,6204910.399999999,25985.439999999995,0.022086787402843505,0.03774032798284711,0.12218469338204493,0.3584723351071801
2010-07-16,2010-07-16,164.8,0,KC_LOCAL,2011-07-16,365,,1,0.0,0.022086787402843505,0.03614293011855977,0.02159160410709059,0.019291319248000836,False,2010-07-16,1.7784,0.005752003678282739,0.012447823962424425,0.001744660937234813,0.0066454402661653015,0.00993644030010796,COFFEE C - ICE FUTURES U.S. ,2010-07-13,171872,54891,13677,31874,54891,13677,10908,7301,2010-07-16,41214,41214,0.2397947309625768,0.2397947309625768,1.6679229741259214,0.9686753721420457,1.6679229741259214,0.9686753721420457,2010-07-16,164.8,365,,,,,,,,,,,,,,,,,164.8,164.8,164.8,,,0.0,0.0,0.0,0.0,0.022086787402843505,0.03614293011855977,0.022086787402843505,0.03614293011855977,0.022086787402843505,0.03614293011855977,,,,,2010-07-16,20.9,26.1,16.1,0.0,0.0,0.5,0.5000000000000284,-2.8380952380952356,0.17873015873015857,-0.4911111111111111,0.14978601997146931,0.0,0.0,,,,,,,,,,164.8,161.2,160.25,129.1,140.75,1.7564,1.7753,1.755,1.7703,38492.0,27714.0,15579.0,30764.0,38492.0,27714.0,15579.0,30764.0,0.23217743248867523,0.18327304469735545,0.11718556072903424,0.23755801113504915,0.23217743248867523,0.18327304469735545,0.11718556072903424,0.23755801113504915,0.0,11.0,102.6,249.29999999999998,0.0,0.0,1.1000000000000285,27.800000000000026,-0.6980952380952385,-1.0749206349206355,-0.8920707070707066,0.15088800088800117,-1.6561904761904762,-1.2841269841269842,-0.9211111111111115,-0.05205405705405717,0.0,0.904463586530932,0.8734553682976894,0.9953138421535374,161.2,160.25,129.1,140.75,161.2,160.25,129.1,140.75,161.2,160.25,129.1,140.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.2,160.25,129.1,140.75,293.08032000000003,6792067.2,82.4,293.08032000000003,6792067.2,27159.040000000005,0.007255170881171795,0.06290642543054907,0.12316228477611943,0.35314931874400357
2010-07-23,2010-07-23,166.0,0,KC_LOCAL,2011-07-23,365,,1,0.0262450217734822,0.007255170881171795,-0.0018055978423387937,0.022206311171044255,0.020117867346598643,False,2010-07-23,1.7609,-0.0006812376079526543,-0.0098890416832545,-0.00927031679921377,0.005958279570018614,0.009695392841432258,COFFEE C - ICE FUTURES U.S. ,2010-07-20,170879,55722,14011,31098,55722,14011,10883,8058,2010-07-23,41711,41711,0.24409670000409647,0.24409670000409647,1.7299729639561365,0.9903888653569675,1.7299729639561365,0.9903888653569675,2010-07-23,166.0,365,,,,,,,,,,,,,,,,,166.0,166.0,166.0,,,0.0,0.0,0.0,0.0,0.007255170881171795,-0.0018055978423387937,0.007255170881171795,-0.0018055978423387937,0.007255170881171795,-0.0018055978423387937,,,,,2010-07-23,19.7,27.5,12.9,0.0,0.0,0.5,0.0,-2.071428571428569,0.3590476190476187,0.3626984126984127,0.19444444444444442,0.0,0.0,,,,,,,,,,166.0,164.8,167.0,131.8,139.6,1.7784,1.7773,1.7616,1.8179,41214.0,35419.0,7510.0,31926.0,41214.0,35419.0,7510.0,31926.0,0.2397947309625768,0.21919596994789153,0.05608621294837231,0.24191678474816436,0.2397947309625768,0.21919596994789153,0.05608621294837231,0.24191678474816436,0.5,8.600000000000001,79.8,239.39999999999998,0.5000000000000284,0.0,0.40000000000002844,40.400000000000034,0.17873015873015857,-1.147460317460318,-0.5941197691197685,0.2465229215229216,-0.4911111111111111,-1.695873015873016,-0.7680735930735931,0.24842934842934844,0.14978601997146931,0.9039039039039041,0.8531007034431692,0.9637573923843777,164.8,167.0,131.8,139.6,164.8,167.0,131.8,139.6,164.8,167.0,131.8,139.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.8,167.0,131.8,139.6,292.3094,6924026.0,83.0,292.3094,6924026.0,27556.0,0.06019930104728129,0.0895433095038017,0.18056298329715637,0.37031641430450934
2010-07-30,2010-07-30,176.3,0,KC_LOCAL,2011-07-30,365,,1,0.01860651932247132,0.06019930104728129,0.07201582999671384,0.022026413211182008,0.020260562511958475,False,2010-07-30,1.7564,-0.004034210988544412,-0.002558782279169911,-0.012054134241077362,0.004182716793584311,0.008555164213156219,COFFEE C - ICE FUTURES U.S. ,2010-07-27,166376,55044,11910,29873,55044,11910,10523,7558,2010-07-30,43134,43134,0.25925614271289127,0.25925614271289127,1.8582963843715137,1.1548503210865673,1.8582963843715137,1.1548503210865673,2010-07-30,176.3,365,,,,,,,,,,,,,,,,,176.3,176.3,176.3,,,0.0,0.0,0.0,0.0,0.06019930104728129,0.07201582999671384,0.06019930104728129,0.07201582999671384,0.06019930104728129,0.07201582999671384,,,,,2010-07-30,18.5,23.9,13.5,0.0,0.0,0.5,0.0,-5.261904761904758,0.44015873015872997,0.8425396825396824,0.08677685950413223,0.0,0.0,,,,,,,,,,176.3,166.0,162.3,135.2,131.7,1.7609,1.7777,1.7298,1.874,41711.0,37203.0,3290.0,27877.0,41711.0,37203.0,3290.0,27877.0,0.24409670000409647,0.22491385043225923,0.023769100169779286,0.21441866904593423,0.24409670000409647,0.22491385043225923,0.023769100169779286,0.21441866904593423,0.5,1.5,57.8,206.5,0.0,0.0,2.0000000000000284,54.90000000000003,0.3590476190476187,-1.1820634920634925,-0.2579076479076475,0.3286946386946388,0.3626984126984127,-2.061269841269841,-0.616940836940837,0.17280885780885774,0.19444444444444442,0.19961977186311788,0.798509649600201,0.7991788859479618,166.0,162.3,135.2,131.7,166.0,162.3,135.2,131.7,166.0,162.3,135.2,131.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,162.3,135.2,131.7,309.65332,7604524.2,88.15,309.65332,7604524.2,31081.690000000002,-0.05180093134844961,0.004245089154088123,0.14323318504387422,0.32907112114090237
2010-08-06,2010-08-06,167.4,0,KC_LOCAL,2011-08-06,365,,1,-0.014529536551217855,-0.05180093134844961,0.03774032798284711,0.01995199385844863,0.02107332919567288,False,2010-08-06,1.7558,0.0017671374129780784,-0.000341666195454017,-0.000341666195454017,0.0041908855500465796,0.007781676751900463,COFFEE C - ICE FUTURES U.S. ,2010-08-03,166182,56126,11767,29120,56126,11767,10265,6895,2010-08-06,44359,44359,0.26693023311790687,0.26693023311790687,1.7829004283366432,1.21199456011958,1.7829004283366432,1.21199456011958,2010-08-06,167.4,365,,,,,,,,,,,,,,,,,167.4,167.4,167.4,,,0.0,0.0,0.0,0.0,-0.05180093134844961,0.03774032798284711,-0.05180093134844961,0.03774032798284711,-0.05180093134844961,0.03774032798284711,,,,,2010-08-06,19.7,26.9,12.1,0.0,0.0,0.5,0.0,-5.476190476190474,0.5974603174603175,0.9120634920634921,0.08366533864541832,0.0,0.0,,,,,,,,,,167.4,176.3,161.2,133.0,128.8,1.7564,1.7564,1.8335,1.8745,43134.0,38492.0,11092.0,20206.0,43134.0,38492.0,11092.0,20206.0,0.25925614271289127,0.23217743248867523,0.08218609682725508,0.1567583922295751,0.25925614271289127,0.23217743248867523,0.08218609682725508,0.1567583922295751,0.5,0.0,3.5,147.39999999999998,0.0,0.0,0.0,3.8000000000000282,0.44015873015872997,-0.6980952380952385,0.2574603174603177,0.481060606060606,0.8425396825396824,-1.6561904761904762,-0.6136507936507934,0.2590909090909091,0.08677685950413223,0.0,0.07184048480109471,0.6144343179794227,176.3,161.2,133.0,128.8,176.3,161.2,133.0,128.8,176.3,161.2,133.0,128.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.3,161.2,133.0,128.8,293.92092,7425696.600000001,83.7,293.92092,7425696.600000001,28022.760000000002,0.04725288485054551,0.10023990077678997,0.20335526083282007,0.39827083247413725
