Date,rainfall_30d,rainfall_90d,tavg,tavg_30d,rainfall_30d_pct_of_monthly_median,heat_anomaly,dryness_anomaly,drought_index,drought_flag
2001-04-10,202.44310000000002,660.3467,25.074800000000003,24.444705,1.6581545981878854,1.6039316666666643,-80.35370000000002,0.5647894609013422,0.0
2001-04-11,202.4225,660.3467,25.0406,24.476323333333333,1.6579858693711331,1.6355499999999985,-80.33310000000002,0.5762521817327172,0.0
2001-04-12,202.46370000000002,660.3879000000001,22.041249999999998,24.34843166666667,1.6583233270046378,1.5076583333333353,-80.37430000000002,0.5298871043516877,0.0
2001-04-13,202.44310000000002,658.8154000000001,20.51165,24.161291666666667,1.6581545981878854,1.3205183333333324,-80.35370000000002,0.4620424917413831,0.0
2001-04-14,202.4225,641.3466000000001,20.68685,23.97515,1.6579858693711331,1.1343766666666646,-80.33310000000002,0.39455980890694725,0.0
2001-04-15,186.4644,631.3213000000001,22.3232,23.837286666666664,1.5272775523509823,0.9965133333333291,-64.37500000000001,0.34457966333055906,0.0
2001-04-16,186.3271,627.9154000000001,21.238,23.649863333333332,1.5261529665966087,0.8090899999999976,-64.2377,0.2766323327538161,0.0
2001-04-17,158.1394,627.4073,21.19525,23.544473333333332,1.29527542931655,0.7036999999999978,-36.05,0.23842487457811942,0.0
2001-04-18,158.2355,623.919,21.85755,23.483946666666668,1.296062557437419,0.6431733333333334,-36.146100000000004,0.2164819000532032,0.0
2001-04-19,158.14620000000002,616.6814999999999,22.0882,23.390091666666663,1.295331126207517,0.5493183333333285,-36.056800000000024,0.1824562715582776,0.0
