"Date","Price","Open","High","Low","Vol.","Change %"
"02/19/2026","1,156.00","1,148.00","1,157.00","1,144.75","104.79K","0.61%"
"02/18/2026","1,149.00","1,149.25","1,159.00","1,143.25","121.84K","0.02%"
"02/17/2026","1,148.75","1,147.50","1,153.75","1,141.00","115.54K","1.35%"
"02/16/2026","1,133.50","1,133.75","1,133.75","1,133.50","","0.04%"
"02/13/2026","1,133.00","1,136.00","1,139.50","1,122.00","149.61K","-0.37%"
"02/12/2026","1,137.25","1,129.50","1,141.50","1,128.50","211.36K","1.18%"
"02/11/2026","1,124.00","1,122.50","1,128.25","1,113.00","164.11K","0.13%"
"02/10/2026","1,122.50","1,110.00","1,124.00","1,106.25","189.64K","1.06%"
"02/09/2026","1,110.75","1,112.25","1,116.25","1,106.00","178.11K","-0.40%"
"02/06/2026","1,115.25","1,108.50","1,137.75","1,102.00","320.17K","0.27%"
"02/05/2026","1,112.25","1,090.25","1,113.25","1,086.75","264.65K","1.83%"
"02/04/2026","1,092.25","1,066.75","1,115.25","1,059.50","378.68K","2.49%"
"02/03/2026","1,065.75","1,060.50","1,071.00","1,060.00","120.57K","0.52%"
"02/02/2026","1,060.25","1,063.50","1,064.00","1,051.75","116.10K","-0.38%"
"01/30/2026","1,064.25","1,072.50","1,074.00","1,061.00","139.90K","-0.75%"
"01/29/2026","1,072.25","1,075.00","1,085.50","1,069.00","144.86K","-0.26%"
"01/28/2026","1,075.00","1,067.25","1,084.75","1,067.00","144.50K","0.73%"
"01/27/2026","1,067.25","1,060.25","1,069.50","1,058.50","81.66K","0.52%"
"01/26/2026","1,061.75","1,067.75","1,076.25","1,059.75","97.87K","-0.56%"
"01/23/2026","1,067.75","1,063.50","1,071.50","1,061.25","92.59K","0.35%"
"01/22/2026","1,064.00","1,064.50","1,072.50","1,060.50","137.09K","-0.05%"
"01/21/2026","1,064.50","1,053.25","1,069.25","1,053.00","135.83K","1.09%"
"01/20/2026","1,053.00","1,053.00","1,061.75","1,052.00","113.53K","-0.17%"
"01/19/2026","1,054.75","1,055.50","1,056.00","1,054.75","","-0.28%"
"01/16/2026","1,057.75","1,053.00","1,059.00","1,047.75","106.93K","0.45%"
"01/15/2026","1,053.00","1,043.50","1,058.25","1,041.50","145.38K","2.18%"
"01/14/2026","1,030.50","1,027.25","1,033.25","1,027.25","0.07K","0.71%"
"01/13/2026","1,023.25","1,029.25","1,029.75","1,023.50","0.08K","-0.94%"
"01/12/2026","1,033.00","1,053.75","1,056.50","1,033.25","0.10K","-2.78%"
"01/09/2026","1,062.50","1,061.50","1,069.00","1,061.50","97.22K","0.12%"
"01/08/2026","1,061.25","1,066.00","1,067.75","1,060.75","125.52K","-0.54%"
"01/07/2026","1,067.00","1,056.75","1,070.50","1,056.50","136.92K","1.02%"
"01/06/2026","1,056.25","1,062.00","1,068.75","1,055.50","133.64K","-0.54%"
"01/05/2026","1,062.00","1,045.75","1,063.25","1,045.50","142.93K","1.55%"
"01/02/2026","1,045.75","1,047.00","1,047.00","1,038.00","88.81K","-0.14%"
"01/01/2026","1,047.25","1,047.25","1,047.25","1,047.25","","-0.02%"
"12/31/2025","1,047.50","1,061.25","1,064.00","1,047.00","104.21K","-1.39%"
"12/30/2025","1,062.25","1,063.75","1,067.75","1,060.75","109.87K","-0.12%"
"12/29/2025","1,063.50","1,075.00","1,077.50","1,063.00","142.96K","-0.84%"
"12/26/2025","1,072.50","1,080.50","1,082.50","1,070.75","76.87K","0.92%"
"12/25/2025","1,062.75","1,062.75","1,062.75","1,062.75","","-1.28%"
"12/24/2025","1,076.50","1,063.50","1,077.75","1,063.00","68.17K","1.20%"
"12/23/2025","1,063.75","1,065.00","1,069.75","1,062.50","118.99K","-0.12%"
"12/22/2025","1,065.00","1,059.25","1,066.75","1,059.00","121.44K","1.50%"
"12/19/2025","1,049.25","1,052.25","1,054.00","1,047.00","101.06K","-0.29%"
"12/18/2025","1,052.25","1,058.25","1,061.25","1,051.00","115.44K","-0.57%"
"12/17/2025","1,058.25","1,063.50","1,067.50","1,053.50","130.59K","-0.42%"
"12/16/2025","1,062.75","1,072.00","1,076.25","1,059.50","138.91K","-0.84%"
"12/15/2025","1,071.75","1,074.50","1,080.00","1,067.00","184.07K","-0.46%"
"12/12/2025","1,076.75","1,093.00","1,094.50","1,075.75","131.28K","-1.53%"
"12/11/2025","1,093.50","1,091.00","1,096.00","1,086.25","149.79K","0.21%"
"12/10/2025","1,091.25","1,087.50","1,093.25","1,081.50","148.75K","0.37%"
"12/09/2025","1,087.25","1,093.75","1,094.75","1,084.50","185.67K","-0.59%"
"12/08/2025","1,093.75","1,105.00","1,107.50","1,092.25","170.57K","-1.04%"
"12/05/2025","1,105.25","1,119.25","1,121.00","1,104.50","140.33K","-1.27%"
"12/04/2025","1,119.50","1,117.00","1,124.50","1,114.00","134.99K","0.34%"
"12/03/2025","1,115.75","1,125.25","1,130.75","1,115.50","127.54K","-0.80%"
"12/02/2025","1,124.75","1,126.50","1,135.75","1,123.25","134.46K","-0.29%"
"12/01/2025","1,128.00","1,140.00","1,142.25","1,127.00","117.12K","-0.86%"
"11/28/2025","1,137.75","1,131.75","1,138.75","1,129.75","38.01K","0.53%"
"11/27/2025","1,131.75","1,132.00","1,132.00","1,131.75","","0.02%"
"11/26/2025","1,131.50","1,125.50","1,135.25","1,122.75","104.78K","0.60%"
"11/25/2025","1,124.75","1,121.75","1,128.75","1,117.25","115.33K","0.13%"
"11/24/2025","1,123.25","1,128.25","1,131.00","1,116.25","109.63K","-0.16%"
"11/21/2025","1,125.00","1,122.50","1,127.50","1,113.25","123.07K","0.22%"
"11/20/2025","1,122.50","1,135.50","1,142.75","1,121.50","128.50K","-1.21%"
"11/19/2025","1,136.25","1,152.25","1,152.50","1,135.00","118.64K","-1.50%"
"11/18/2025","1,153.50","1,155.50","1,169.50","1,147.75","186.56K","-0.32%"
"11/17/2025","1,157.25","1,120.00","1,160.25","1,114.25","233.04K","4.00%"
"11/14/2025","1,112.75","1,133.00","1,138.75","1,116.00","0.03K","-1.70%"
"11/13/2025","1,132.00","1,120.25","1,135.75","1,115.50","0.15K","1.03%"
"11/12/2025","1,120.50","1,120.75","1,120.75","1,110.00","0.10K","0.65%"
"11/11/2025","1,113.25","1,110.50","1,115.00","1,106.00","0.20K","-0.25%"
"11/10/2025","1,116.00","1,106.25","1,116.00","1,106.25","0.64K","-0.09%"
"11/07/2025","1,117.00","1,108.00","1,118.25","1,108.00","129.37K","0.86%"
"11/06/2025","1,107.50","1,132.75","1,133.25","1,103.50","212.01K","-2.36%"
"11/05/2025","1,134.25","1,120.00","1,137.00","1,116.25","163.61K","1.14%"
"11/04/2025","1,121.50","1,133.25","1,135.00","1,112.50","171.48K","-1.12%"
"11/03/2025","1,134.25","1,114.00","1,135.75","1,114.00","193.01K","1.70%"
"10/31/2025","1,115.25","1,106.50","1,115.75","1,101.00","161.42K","0.68%"
"10/30/2025","1,107.75","1,092.25","1,114.50","1,070.50","388.45K","1.21%"
"10/29/2025","1,094.50","1,093.00","1,098.00","1,085.25","221.83K","-0.07%"
"10/28/2025","1,095.25","1,084.00","1,108.00","1,083.00","330.95K","0.94%"
"10/27/2025","1,085.00","1,073.75","1,090.00","1,070.25","273.08K","2.33%"
"10/24/2025","1,060.25","1,061.50","1,063.00","1,058.75","151.07K","-0.16%"
"10/23/2025","1,062.00","1,050.00","1,062.25","1,049.75","131.50K","1.14%"
"10/22/2025","1,050.00","1,047.25","1,054.25","1,044.50","167.05K","0.14%"
"10/21/2025","1,048.50","1,050.00","1,056.50","1,046.00","124.16K","-0.14%"
"10/20/2025","1,050.00","1,037.25","1,051.50","1,037.00","126.91K","2.99%"
"10/17/2025","1,019.50","1,010.75","1,021.50","1,010.50","163.41K","0.87%"
"10/16/2025","1,010.75","1,006.25","1,019.75","1,006.00","145.82K","0.42%"
"10/15/2025","1,006.50","1,006.50","1,011.75","1,002.00","147.31K","0.00%"
"10/14/2025","1,006.50","1,007.00","1,009.75","1,001.00","143.60K","-0.12%"
"10/13/2025","1,007.75","1,006.00","1,013.00","1,003.00","142.84K","0.10%"
"10/10/2025","1,006.75","1,021.50","1,024.75","1,002.50","239.70K","-1.52%"
"10/09/2025","1,022.25","1,029.00","1,030.00","1,020.75","212.40K","-0.70%"
"10/08/2025","1,029.50","1,021.25","1,030.00","1,020.00","199.78K","0.73%"
"10/07/2025","1,022.00","1,017.00","1,025.50","1,016.00","153.30K","0.42%"
"10/06/2025","1,017.75","1,015.25","1,023.25","1,014.00","117.35K","-0.02%"
"10/03/2025","1,018.00","1,021.00","1,028.75","1,016.50","137.81K","-0.56%"
"10/02/2025","1,023.75","1,013.00","1,025.50","1,008.25","169.69K","1.06%"
"10/01/2025","1,013.00","1,000.25","1,020.00","993.75","207.98K","1.12%"
"09/30/2025","1,001.75","1,009.25","1,009.25","1,000.50","160.38K","-0.87%"
"09/29/2025","1,010.50","1,011.75","1,013.75","1,006.00","103.67K","-0.32%"
"09/26/2025","1,013.75","1,012.00","1,015.75","1,008.75","103.47K","0.15%"
"09/25/2025","1,012.25","1,008.50","1,017.00","1,006.50","132.64K","0.32%"
"09/24/2025","1,009.00","1,011.25","1,020.25","1,005.75","155.37K","-0.30%"
"09/23/2025","1,012.00","1,010.75","1,015.50","1,005.00","147.29K","0.10%"
"09/22/2025","1,011.00","1,024.25","1,025.00","1,006.25","188.01K","-1.41%"
"09/19/2025","1,025.50","1,038.50","1,047.75","1,024.00","184.81K","-1.16%"
"09/18/2025","1,037.50","1,043.75","1,044.50","1,035.25","99.22K","-0.60%"
"09/17/2025","1,043.75","1,049.25","1,052.75","1,042.00","106.46K","-0.57%"
"09/16/2025","1,049.75","1,043.00","1,052.50","1,041.75","109.07K","0.67%"
"09/15/2025","1,042.75","1,043.00","1,051.25","1,039.75","119.75K","1.66%"
"09/12/2025","1,025.75","1,025.75","1,025.75","1,025.75","0.02K","1.03%"
"09/11/2025","1,015.25","1,015.25","1,015.25","1,015.25","0.02K","0.97%"
"09/10/2025","1,005.50","1,007.75","1,009.75","1,006.75","0.02K","-0.59%"
"09/09/2025","1,011.50","1,011.50","1,011.50","1,011.50","0.02K","-0.20%"
"09/08/2025","1,013.50","1,007.50","1,010.00","1,005.50","0.07K","-1.31%"
"09/05/2025","1,027.00","1,033.50","1,037.25","1,025.75","102.79K","-0.58%"
"09/04/2025","1,033.00","1,031.50","1,034.25","1,021.50","115.81K","0.15%"
"09/03/2025","1,031.50","1,043.50","1,047.75","1,030.75","101.59K","-0.91%"
"09/02/2025","1,041.00","1,052.25","1,053.00","1,036.25","124.74K","-1.05%"
"09/01/2025","1,052.00","1,052.75","1,053.00","1,051.75","","-0.24%"
"08/29/2025","1,054.50","1,048.25","1,055.00","1,042.00","107.37K","0.62%"
"08/28/2025","1,048.00","1,047.75","1,049.25","1,039.75","117.50K","0.05%"
"08/27/2025","1,047.50","1,049.00","1,054.00","1,044.25","122.28K","-0.19%"
"08/26/2025","1,049.50","1,047.00","1,055.75","1,041.75","154.54K","0.17%"
"08/25/2025","1,047.75","1,057.75","1,061.75","1,046.00","163.20K","-1.02%"
"08/22/2025","1,058.50","1,054.75","1,062.75","1,052.00","173.59K","0.24%"
"08/21/2025","1,056.00","1,036.00","1,056.75","1,032.25","209.81K","1.93%"
"08/20/2025","1,036.00","1,034.00","1,040.50","1,031.25","78.26K","0.22%"
"08/19/2025","1,033.75","1,042.00","1,046.00","1,030.50","119.72K","-0.72%"
"08/18/2025","1,041.25","1,042.00","1,047.75","1,034.50","139.13K","-0.12%"
"08/15/2025","1,042.50","1,029.25","1,043.75","1,026.75","114.07K","3.47%"
"08/14/2025","1,007.50","1,021.25","1,029.00","1,007.00","27.62K","-1.61%"
"08/13/2025","1,024.00","1,009.00","1,026.75","1,008.75","41.10K","1.11%"
"08/12/2025","1,012.75","989.25","1,014.75","973.75","77.85K","2.12%"
"08/11/2025","991.75","968.75","995.75","965.25","34.94K","0.43%"
"08/08/2025","987.50","993.00","998.00","986.00","100.86K","-0.63%"
"08/07/2025","993.75","985.25","994.75","983.00","114.22K","0.94%"
"08/06/2025","984.50","990.00","995.25","981.25","118.60K","-0.63%"
"08/05/2025","990.75","993.00","1,002.25","989.50","111.85K","-0.38%"
"08/04/2025","994.50","990.50","996.75","986.00","117.83K","0.53%"
"08/01/2025","989.25","990.00","994.50","986.00","126.56K","0.00%"
"07/31/2025","989.25","996.00","1,000.75","987.50","155.39K","-0.65%"
"07/30/2025","995.75","1,009.00","1,012.25","995.25","142.23K","-1.36%"
"07/29/2025","1,009.50","1,010.00","1,013.75","1,004.50","129.53K","-0.20%"
"07/28/2025","1,011.50","1,015.75","1,018.25","1,010.50","137.68K","0.95%"
"07/25/2025","1,002.00","1,005.75","1,009.50","998.25","35.74K","-0.37%"
"07/24/2025","1,005.75","1,006.00","1,010.75","1,000.50","51.13K","0.07%"
"07/23/2025","1,005.00","1,008.00","1,017.75","1,004.00","38.34K","-0.30%"
"07/22/2025","1,008.00","1,012.00","1,013.75","1,004.00","45.11K","-0.25%"
"07/21/2025","1,010.50","1,015.50","1,019.50","1,005.75","23.50K","-1.68%"
"07/18/2025","1,027.75","1,021.25","1,037.25","1,020.25","46.93K","0.61%"
"07/17/2025","1,021.50","1,012.50","1,022.50","1,009.50","36.54K","0.79%"
"07/16/2025","1,013.50","996.25","1,014.50","996.00","33.43K","1.86%"
"07/15/2025","995.00","997.25","1,002.50","993.00","31.99K","-0.60%"
"07/14/2025","1,001.00","1,000.00","1,009.75","994.50","41.42K","-0.32%"
"07/11/2025","1,004.25","1,012.50","1,016.00","999.75","40.21K","-0.81%"
"07/10/2025","1,012.50","1,007.00","1,014.00","1,001.75","51.88K","0.35%"
"07/09/2025","1,009.00","1,020.25","1,024.50","1,007.75","37.64K","-1.20%"
"07/08/2025","1,021.25","1,030.50","1,032.75","1,020.25","62.42K","-0.99%"
"07/07/2025","1,031.50","1,046.75","1,047.00","1,028.75","60.37K","-2.27%"
"07/03/2025","1,055.50","1,052.50","1,064.25","1,050.75","56.41K","0.19%"
"07/02/2025","1,053.50","1,032.00","1,054.25","1,029.50","53.11K","2.31%"
"07/01/2025","1,029.75","1,027.25","1,031.50","1,016.75","51.56K","0.00%"
"06/30/2025","1,029.75","1,034.25","1,044.25","1,023.25","59.93K","-0.34%"
"06/27/2025","1,033.25","1,029.00","1,040.50","1,024.75","47.96K","0.54%"
"06/26/2025","1,027.75","1,032.00","1,034.50","1,022.50","72.24K","-0.17%"
"06/25/2025","1,029.50","1,051.00","1,057.75","1,027.75","108.12K","-1.98%"
"06/24/2025","1,050.25","1,058.00","1,065.50","1,049.75","78.29K","-1.11%"
"06/23/2025","1,062.00","1,075.00","1,077.75","1,059.00","55.98K","-0.56%"
"06/20/2025","1,068.00","1,074.00","1,080.50","1,067.00","104.76K","-0.47%"
"06/19/2025","1,073.00","1,072.75","1,073.00","1,072.75","","-0.16%"
"06/18/2025","1,074.75","1,072.25","1,079.75","1,069.50","114.29K","0.07%"
"06/17/2025","1,074.00","1,069.75","1,075.25","1,063.75","132.73K","0.40%"
"06/16/2025","1,069.75","1,069.50","1,079.25","1,064.25","159.29K","0.00%"
"06/13/2025","1,069.75","1,042.25","1,071.00","1,040.75","211.60K","2.64%"
"06/12/2025","1,042.25","1,049.00","1,056.25","1,038.50","228.33K","-0.79%"
"06/11/2025","1,050.50","1,057.75","1,062.75","1,049.25","159.14K","-0.69%"
"06/10/2025","1,057.75","1,057.25","1,063.75","1,055.75","139.46K","0.17%"
"06/09/2025","1,056.00","1,057.50","1,061.75","1,053.50","120.72K","-0.12%"
"06/06/2025","1,057.25","1,050.75","1,060.50","1,047.00","130.39K","0.52%"
"06/05/2025","1,051.75","1,044.75","1,056.75","1,040.00","134.81K","0.65%"
"06/04/2025","1,045.00","1,040.50","1,053.00","1,037.75","136.38K","0.41%"
"06/03/2025","1,040.75","1,034.50","1,044.00","1,032.75","103.96K","0.70%"
"06/02/2025","1,033.50","1,042.25","1,042.75","1,032.50","110.58K","-0.79%"
"05/30/2025","1,041.75","1,049.00","1,050.50","1,040.25","103.02K","-0.95%"
"05/29/2025","1,051.75","1,055.50","1,055.75","1,040.00","121.36K","0.31%"
"05/28/2025","1,048.50","1,061.75","1,064.25","1,047.50","94.73K","-1.32%"
"05/27/2025","1,062.50","1,061.25","1,067.75","1,059.00","85.01K","0.12%"
"05/26/2025","1,061.25","1,060.00","1,062.75","1,060.00","105.12K","0.09%"
"05/23/2025","1,060.25","1,071.00","1,073.25","1,055.50","105.12K","-0.68%"
"05/22/2025","1,067.50","1,057.00","1,070.75","1,051.00","114.37K","0.45%"
"05/21/2025","1,062.75","1,052.75","1,067.50","1,052.75","129.77K","0.93%"
"05/20/2025","1,053.00","1,050.75","1,056.75","1,046.25","92.81K","0.21%"
"05/19/2025","1,050.75","1,050.25","1,056.00","1,045.75","78.35K","0.07%"
"05/16/2025","1,050.00","1,052.50","1,059.75","1,047.25","114.73K","-0.12%"
"05/15/2025","1,051.25","1,073.00","1,073.25","1,046.00","172.96K","-1.48%"
"05/14/2025","1,067.00","1,075.00","1,075.00","1,048.25","0.01K","-0.02%"
"05/13/2025","1,067.25","1,069.00","1,071.00","1,069.00","0.03K","0.12%"
"05/12/2025","1,066.00","1,046.00","1,065.00","1,046.00","0.08K","1.35%"
"05/09/2025","1,051.75","1,044.50","1,058.25","1,040.50","116.14K","0.65%"
"05/08/2025","1,045.00","1,039.00","1,048.00","1,036.50","105.08K","0.55%"
"05/07/2025","1,039.25","1,045.00","1,056.00","1,038.25","123.50K","-0.19%"
"05/06/2025","1,041.25","1,045.25","1,046.75","1,036.50","102.32K","-0.41%"
"05/05/2025","1,045.50","1,052.75","1,057.00","1,044.25","84.10K","-1.18%"
"05/02/2025","1,058.00","1,050.25","1,062.00","1,050.00","91.96K","0.74%"
"05/01/2025","1,050.25","1,044.00","1,054.50","1,036.75","84.63K","0.55%"
"04/30/2025","1,044.50","1,052.50","1,054.50","1,038.50","115.20K","-0.78%"
"04/29/2025","1,052.75","1,062.00","1,063.25","1,045.75","149.00K","-0.92%"
"04/28/2025","1,062.50","1,058.50","1,064.00","1,051.50","134.45K","0.31%"
"04/25/2025","1,059.25","1,062.00","1,067.50","1,056.50","124.43K","-0.26%"
"04/24/2025","1,062.00","1,049.75","1,063.50","1,048.00","148.40K","1.12%"
"04/23/2025","1,050.25","1,048.00","1,057.50","1,045.25","140.32K","0.41%"
"04/22/2025","1,046.00","1,042.00","1,051.50","1,041.00","94.81K","0.43%"
"04/21/2025","1,041.50","1,050.25","1,054.75","1,040.75","71.98K","0.48%"
"04/17/2025","1,036.50","1,038.00","1,045.25","1,032.00","88.27K","-0.22%"
"04/16/2025","1,038.75","1,035.25","1,045.75","1,028.00","113.59K","0.27%"
"04/15/2025","1,036.00","1,040.50","1,041.25","1,030.75","126.99K","-0.55%"
"04/14/2025","1,041.75","1,040.75","1,049.50","1,036.75","117.32K","-0.10%"
"04/11/2025","1,042.75","1,026.50","1,044.50","1,021.75","191.95K","1.34%"
"04/10/2025","1,029.00","1,015.25","1,029.50","1,010.75","192.96K","1.60%"
"04/09/2025","1,012.75","989.00","1,015.50","987.50","205.52K","2.01%"
"04/08/2025","992.75","983.25","1,002.25","982.50","216.12K","0.99%"
"04/07/2025","983.00","971.75","993.50","969.50","272.59K","0.61%"
"04/04/2025","977.00","1,011.00","1,012.75","970.25","269.76K","-3.41%"
"04/03/2025","1,011.50","1,011.00","1,020.25","1,005.25","169.50K","-1.75%"
"04/02/2025","1,029.50","1,032.00","1,033.00","1,024.50","129.99K","-0.46%"
"04/01/2025","1,034.25","1,014.75","1,034.75","1,010.50","167.01K","1.92%"
"03/31/2025","1,014.75","1,023.00","1,031.50","1,013.25","160.04K","-0.81%"
"03/28/2025","1,023.00","1,015.00","1,023.50","1,009.00","120.89K","0.61%"
"03/27/2025","1,016.75","1,001.00","1,017.75","999.75","111.19K","1.57%"
"03/26/2025","1,001.00","1,002.75","1,008.75","997.50","103.85K","-0.07%"
"03/25/2025","1,001.75","1,007.00","1,007.75","998.25","99.52K","-0.55%"
"03/24/2025","1,007.25","1,010.00","1,011.50","1,003.25","88.65K","-0.25%"
"03/21/2025","1,009.75","1,013.50","1,016.75","1,004.25","101.38K","-0.32%"
"03/20/2025","1,013.00","1,009.00","1,014.50","1,004.00","117.39K","0.47%"
"03/19/2025","1,008.25","1,012.00","1,016.00","1,006.50","124.45K","-0.44%"
"03/18/2025","1,012.75","1,015.00","1,021.75","1,011.25","100.68K","-0.27%"
"03/17/2025","1,015.50","1,016.25","1,021.75","1,010.25","80.93K","1.63%"
"03/14/2025","999.25","999.25","999.25","999.25","0.00K","0.25%"
"03/13/2025","996.75","999.25","999.25","999.25","0.03K","0.94%"
"03/12/2025","987.50","997.50","997.50","982.75","0.04K","-1.03%"
"03/11/2025","997.75","998.00","1,006.25","997.00","0.07K","-0.20%"
"03/10/2025","999.75","1,013.00","1,013.00","999.75","0.09K","-2.46%"
"03/07/2025","1,025.00","1,027.25","1,031.50","1,021.00","121.48K","-0.22%"
"03/06/2025","1,027.25","1,015.50","1,036.50","1,013.75","192.14K","1.53%"
"03/05/2025","1,011.75","1,004.00","1,015.00","995.75","159.72K","1.28%"
"03/04/2025","999.00","1,010.75","1,013.00","991.00","211.93K","-1.24%"
"03/03/2025","1,011.50","1,026.00","1,031.25","1,008.00","154.48K","-1.39%"
"02/28/2025","1,025.75","1,037.75","1,045.75","1,025.00","128.17K","-1.11%"
"02/27/2025","1,037.25","1,041.25","1,051.25","1,035.00","153.28K","-0.38%"
"02/26/2025","1,041.25","1,048.00","1,050.00","1,037.75","144.04K","-0.72%"
"02/25/2025","1,048.75","1,047.50","1,053.25","1,037.25","177.72K","0.12%"
"02/24/2025","1,047.50","1,056.00","1,061.00","1,045.75","129.31K","0.77%"
"02/21/2025","1,039.50","1,043.75","1,049.25","1,036.50","115.93K","-0.57%"
"02/20/2025","1,045.50","1,032.25","1,046.00","1,031.75","112.59K","1.33%"
"02/19/2025","1,031.75","1,037.00","1,047.75","1,029.25","133.96K","-0.65%"
"02/18/2025","1,038.50","1,033.00","1,041.75","1,026.00","123.33K","0.24%"
"02/14/2025","1,036.00","1,030.00","1,046.75","1,029.50","120.77K","0.58%"
"02/13/2025","1,030.00","1,028.50","1,032.50","1,024.00","147.39K","0.22%"
"02/12/2025","1,027.75","1,043.50","1,047.00","1,024.50","171.58K","-1.51%"
"02/11/2025","1,043.50","1,049.00","1,057.00","1,041.50","149.76K","-0.57%"
"02/10/2025","1,049.50","1,046.50","1,052.25","1,043.00","128.32K","0.00%"
"02/07/2025","1,049.50","1,060.50","1,063.75","1,047.50","154.23K","-1.04%"
"02/06/2025","1,060.50","1,057.25","1,066.50","1,049.75","129.16K","0.33%"
"02/05/2025","1,057.00","1,073.50","1,079.75","1,053.00","166.30K","-1.67%"
"02/04/2025","1,075.00","1,057.50","1,077.25","1,048.25","182.91K","1.58%"
"02/03/2025","1,058.25","1,032.00","1,060.25","1,031.75","164.40K","1.56%"
"01/31/2025","1,042.00","1,042.75","1,052.00","1,034.00","154.52K","-0.19%"
"01/30/2025","1,044.00","1,060.00","1,060.50","1,042.00","135.41K","-1.56%"
"01/29/2025","1,060.50","1,045.00","1,061.75","1,044.50","128.05K","1.48%"
"01/28/2025","1,045.00","1,042.75","1,050.75","1,041.00","129.00K","0.00%"
"01/27/2025","1,045.00","1,050.00","1,051.00","1,040.00","127.36K","-1.02%"
"01/24/2025","1,055.75","1,051.00","1,063.00","1,046.75","177.24K","-0.92%"
"01/23/2025","1,065.50","1,055.00","1,076.25","1,047.75","148.82K","0.90%"
"01/22/2025","1,056.00","1,066.00","1,073.50","1,051.75","214.74K","-1.05%"
"01/21/2025","1,067.25","1,045.00","1,068.00","1,039.00","215.09K","3.22%"
"01/17/2025","1,034.00","1,019.00","1,039.00","1,019.00","189.42K","1.47%"
"01/16/2025","1,019.00","1,042.00","1,042.75","1,018.50","162.10K","-2.28%"
"01/15/2025","1,042.75","1,046.00","1,054.00","1,039.75","139.45K","-0.02%"
"01/14/2025","1,043.00","1,043.00","1,049.00","1,035.00","0.04K","0.14%"
"01/13/2025","1,041.50","1,022.00","1,044.00","1,021.50","0.20K","1.58%"
"01/10/2025","1,025.25","996.50","1,033.50","996.50","267.97K","2.63%"
"01/09/2025","999.00","994.00","1,000.00","985.75","84.88K","0.45%"
"01/08/2025","994.50","996.75","1,001.00","991.75","115.23K","-0.28%"
"01/07/2025","997.25","997.00","998.25","985.50","132.28K","-0.05%"
"01/06/2025","997.75","993.75","1,009.75","993.25","135.00K","0.60%"
"01/03/2025","991.75","1,011.00","1,015.50","988.00","155.03K","-2.00%"
"01/02/2025","1,012.00","1,010.00","1,015.75","1,003.50","129.60K","0.15%"
"12/31/2024","1,010.50","991.00","1,012.00","990.75","142.79K","1.89%"
"12/30/2024","991.75","994.25","1,004.50","986.75","140.33K","0.20%"
"12/27/2024","989.75","995.75","998.25","988.50","104.44K","-0.75%"
"12/26/2024","997.25","985.00","998.00","981.00","135.97K","1.63%"
"12/24/2024","981.25","974.50","981.75","971.75","64.01K","0.59%"
"12/23/2024","975.50","979.50","984.00","972.75","105.21K","-0.38%"
"12/20/2024","979.25","966.00","982.25","963.25","119.53K","1.32%"
"12/19/2024","966.50","952.00","968.50","947.00","166.73K","1.39%"
"12/18/2024","953.25","978.75","979.50","952.00","145.03K","-2.61%"
"12/17/2024","978.75","986.50","990.00","972.00","142.64K","-0.74%"
"12/16/2024","986.00","993.75","999.50","985.00","110.51K","-0.90%"
"12/13/2024","995.00","1,002.00","1,002.50","993.00","72.77K","-0.82%"
"12/12/2024","1,003.25","1,002.00","1,005.25","996.25","130.37K","0.05%"
"12/11/2024","1,002.75","999.00","1,006.50","994.00","133.24K","0.25%"
"12/10/2024","1,000.25","995.50","1,005.25","994.25","98.53K","0.48%"
"12/09/2024","995.50","997.25","1,008.25","991.75","100.17K","-0.38%"
"12/06/2024","999.25","999.00","1,002.75","993.25","113.33K","0.03%"
"12/05/2024","999.00","989.25","999.50","987.75","67.46K","0.93%"
"12/04/2024","989.75","997.00","997.75","987.00","56.86K","-0.75%"
"12/03/2024","997.25","990.25","1,003.75","989.75","75.33K","0.63%"
"12/02/2024","991.00","996.75","996.75","984.50","67.15K","-0.50%"
"11/29/2024","996.00","1,000.00","1,006.00","989.50","41.45K","-0.10%"
"11/27/2024","997.00","994.00","1,003.00","993.25","79.27K","0.30%"
"11/26/2024","994.00","988.75","999.75","987.00","78.79K","-0.03%"
"11/25/2024","994.25","994.25","1,000.75","991.75","42.04K","0.20%"
"11/22/2024","992.25","987.75","993.25","982.50","67.13K","0.71%"
"11/21/2024","985.25","999.75","1,006.25","983.75","74.34K","-1.40%"
"11/20/2024","999.25","1,008.00","1,011.00","995.00","50.52K","-0.92%"
"11/19/2024","1,008.50","1,019.00","1,021.75","1,005.50","48.89K","-1.03%"
"11/18/2024","1,019.00","1,012.00","1,020.75","999.25","40.66K","1.02%"
"11/15/2024","1,008.75","999.50","1,015.50","999.25","52.49K","2.15%"
"11/14/2024","987.50","1,006.50","1,013.75","986.25","152.38K","-2.01%"
"11/13/2024","1,007.75","1,011.50","1,012.75","1,001.75","114.15K","-0.27%"
"11/12/2024","1,010.50","1,023.75","1,027.50","1,003.75","158.85K","-1.15%"
"11/11/2024","1,022.25","1,030.00","1,042.25","1,019.50","137.40K","-0.78%"
"11/08/2024","1,030.25","1,025.00","1,044.00","1,017.50","253.19K","0.39%"
"11/07/2024","1,026.25","1,004.00","1,027.75","1,000.50","197.07K","2.24%"
"11/06/2024","1,003.75","999.25","1,007.75","982.00","208.31K","0.20%"
